User name,User id,External system id,Barcode,Active,Type,Patron group,Departments,Proxy for,Last name,First name,Middle name,Preferred first name,Email,Phone,Mobile phone,Date of birth,Addresses,Preferred contact type id,Enrollment date,Expiration date,Created date,Updated date,Tags,Custom fields
username:9050,1ef559c2-88e8-467b-894e-e30df1ff625a,externalsystemid:9050,000009050,true,,"UC Stu/Graduate, Quarter",,,Englehart,Anne,C,,fse.hosting@ebsco.org,706-605-9418,,1975-11-27 00:00:00.000Z,35d84c69-f137-45d2-9f2b-dbd18ee0349d;United States;2680 Hart Country Lane;;Norcross;GA;30093;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.313Z,2022-11-30 13:45:34.313Z,,
username:905,af3528d5-cb69-44cf-bf2c-4b4136083fe1,externalsystemid:905,00000905,true,,"UC Stu/Graduate, Quarter",,,Brooks,Jay,J,,fse.hosting@ebsco.org,928-817-5875,,1990-03-21 00:00:00.000Z,400f6cda-443e-4a9e-8334-2b7370657b4c;United States;141 Farm Meadow Drive;;Scottsdale;AZ;85256;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.335Z,2022-11-30 13:45:34.335Z,,
username:9049,82cd3e34-5d62-4b53-bf14-882b3888feac,externalsystemid:9049,000009049,true,,"UC Stu/Graduate, Quarter",,,Elmore,Wayne,M,,fse.hosting@ebsco.org,432-300-0199,,1960-03-19 00:00:00.000Z,670d9089-6a16-422d-81b2-e750d05908d2;United States;1122 Laurel Lane;;Pecos;TX;79772;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.355Z,2022-11-30 13:45:34.355Z,,
username:9048,19cc7abd-20fd-4736-96cd-2cd2d6c92375,externalsystemid:9048,000009048,true,,"UC Stu/Graduate, Quarter",,,Porterfield,Patricia,E,,fse.hosting@ebsco.org,517-392-0688,,1989-11-19 00:00:00.000Z,47b0cc88-d5a4-4dbd-8cb5-ba2d5a848df2;United States;1159 Amethyst Drive;;Lansing;MI;48933;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.376Z,2022-11-30 13:45:34.376Z,,
username:9047,07494650-b96d-431e-a0f4-e748e3a28f9f,externalsystemid:9047,000009047,true,,"UC Stu/Graduate, Quarter",,,Church,Charles,G,,fse.hosting@ebsco.org,757-436-7080,,1955-05-09 00:00:00.000Z,259bc7ad-0d15-44f8-b095-56c3aa69e81c;United States;2445 Murry Street;;Chesapeake;VA;23320;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.398Z,2022-11-30 13:45:34.398Z,,
username:9046,28d3d4af-420b-4167-ac00-288266ae6ea1,externalsystemid:9046,000009046,true,,"UC Stu/Graduate, Quarter",,,Darwin,Loyd,J,,fse.hosting@ebsco.org,301-788-4559,,1958-04-27 00:00:00.000Z,c08830e5-97b9-48b0-be82-27925e75845c;United States;4042 Bluff Street;;Frederick;MD;21701;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.566Z,2022-11-30 13:45:34.566Z,,
username:9045,1149c024-755a-4541-8106-b24d319f9955,externalsystemid:9045,000009045,true,,"UC Stu/Graduate, Quarter",,,Callihan,Jacqueline,W,,fse.hosting@ebsco.org,352-394-2533,,1975-02-03 00:00:00.000Z,043301c4-df11-4c62-ab03-a74db0a6baf9;United States;3900 Rhapsody Street;;Clermont;FL;32711;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.604Z,2022-11-30 13:45:34.604Z,,
username:9044,61f17b4c-d669-4426-bb5d-9bb32bdaa4de,externalsystemid:9044,000009044,true,,"UC Stu/Graduate, Quarter",,,Pete,Denise,F,,fse.hosting@ebsco.org,540-609-5957,,1982-02-02 00:00:00.000Z,e91e7afc-0f7e-4c9d-a57b-f6d66dbd2740;United States;1309 White Pine Lane;;Roanoke;VA;24012;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.624Z,2022-11-30 13:45:34.624Z,,
username:9043,6dcc6f9a-8813-4629-ad04-84eeb2755cea,externalsystemid:9043,000009043,true,,"UC Stu/Graduate, Quarter",,,Jetton,James,D,,fse.hosting@ebsco.org,650-847-1273,,1957-01-11 00:00:00.000Z,566ccb48-0bb3-442b-a063-e942604e152b;United States;3020 Duck Creek Road;;San Francisco;CA;94107;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.660Z,2022-11-30 13:45:34.660Z,,
username:9042,46bb7087-fa37-4797-8d82-bcd592f5f863,externalsystemid:9042,000009042,true,,"UC Stu/Graduate, Quarter",,,Garcia,Jane,B,,fse.hosting@ebsco.org,602-418-0072,,1993-07-17 00:00:00.000Z,29155418-d7dc-4c01-8828-a7cca6db9484;United States;3607 Burnside Court;;Phoenix;AZ;85003;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.688Z,2022-11-30 13:45:34.688Z,,
username:9041,80149df6-8891-4db7-be89-10be1b5a42ce,externalsystemid:9041,000009041,true,,"UC Stu/Graduate, Quarter",,,Jones,James,H,,fse.hosting@ebsco.org,218-550-4660,,1973-08-26 00:00:00.000Z,529484cf-e885-4f5c-8324-db31fd0c0f05;United States;1020 Terra Cotta Street;;Duluth;MN;55802;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.928Z,2022-11-30 13:45:34.928Z,,
username:9040,2fe775c8-b9a1-4f57-bfd9-d57b56e34791,externalsystemid:9040,000009040,true,,"UC Stu/Graduate, Quarter",,,Brown,Peter,E,,fse.hosting@ebsco.org,219-796-2635,,1981-01-03 00:00:00.000Z,a3dec42d-8c80-4d00-b491-bd60bc4835ba;United States;178 Duffy Street;;Merrillville;IN;46410;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.957Z,2022-11-30 13:45:34.957Z,,
username:9039,b23a8dba-4159-4ff2-94a0-56812a327e1f,externalsystemid:9039,000009039,true,,"UC Stu/Graduate, Quarter",,,Young,Elizabeth,J,,fse.hosting@ebsco.org,714-800-4982,,1994-12-03 00:00:00.000Z,af83a9fe-5dc3-4635-81e2-f792b1eecdcb;United States;2594 Sunny Day Drive;;Santa Ana;CA;92704;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:34.981Z,2022-11-30 13:45:34.981Z,,
username:9038,1a6921fe-fac8-48c0-8e93-8c318d0c5844,externalsystemid:9038,000009038,true,,"UC Stu/Graduate, Quarter",,,Sylvain,Kayla,L,,fse.hosting@ebsco.org,706-452-2498,,1988-03-01 00:00:00.000Z,4242ca6d-31f9-4c41-8a30-bb648486bf0a;United States;3676 Limer Street;;Atlanta;GA;30303;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.003Z,2022-11-30 13:45:35.003Z,,
username:9037,8312f0fc-12a1-48f4-9d0e-48fe0fcc60db,externalsystemid:9037,000009037,true,,"UC Stu/Graduate, Quarter",,,Cuneo,Maureen,Z,,fse.hosting@ebsco.org,617-542-0264,,1952-06-09 00:00:00.000Z,df9c5b0b-1e8c-4ea4-9c97-65ac150af880;United States;2912 Hinkle Lake Road;;Boston;MA;2109;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.027Z,2022-11-30 13:45:35.027Z,,
username:9036,8eb6ea3e-4054-424c-94b8-8eec57ac2e17,externalsystemid:9036,000009036,true,,"UC Stu/Graduate, Quarter",,,Tackett,Kathy,J,,fse.hosting@ebsco.org,405-824-1300,,2001-02-17 00:00:00.000Z,fdcb25a8-14e7-4502-8c43-81bf55bac420;United States;4996 Ruckman Road;;Oklahoma City;OK;73106;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.050Z,2022-11-30 13:45:35.050Z,,
username:9035,8a1b5006-fba8-4485-85ce-f9139b747858,externalsystemid:9035,000009035,true,,"UC Stu/Graduate, Quarter",,,Hoyer,Thomas,L,,fse.hosting@ebsco.org,918-635-3522,,1992-07-21 00:00:00.000Z,904c0bbe-84f2-4761-8c76-bcfa47c3ed27;United States;1768 Camel Back Road;;Poteau;OK;74953;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.076Z,2022-11-30 13:45:35.076Z,,
username:9034,31c23bc8-f226-45f5-893b-5554c970a8bc,externalsystemid:9034,000009034,true,,"UC Stu/Graduate, Quarter",,,Zeller,Wendy,R,,fse.hosting@ebsco.org,305-782-6770,,1974-02-20 00:00:00.000Z,0e4952e0-7cc7-40d2-b42c-db7d3b600029;United States;4460 Steve Hunt Road;;Boca Raton;FL;33486;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.103Z,2022-11-30 13:45:35.103Z,,
username:9033,a75ddd8f-816d-4f4d-a290-76f7a00775da,externalsystemid:9033,000009033,true,,"UC Stu/Graduate, Quarter",,,Torres,Kevin,G,,fse.hosting@ebsco.org,760-612-9853,,1978-04-25 00:00:00.000Z,5f36d363-de2a-4171-931d-b6e0f5560003;United States;973 Vernon Street;;San Diego;CA;92103;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.133Z,2022-11-30 13:45:35.133Z,,
username:9032,03b78a30-a5d5-4da8-a031-d2b447f39204,externalsystemid:9032,000009032,true,,"UC Stu/Graduate, Quarter",,,Johnson,Tarah,L,,fse.hosting@ebsco.org,267-873-9734,,1977-09-03 00:00:00.000Z,137803d2-1da0-472b-b928-0c5117cd0596;United States;2491 Linda Street;;Philadelphia;PA;19103;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.168Z,2022-11-30 13:45:35.168Z,,
username:9031,3f2f8a19-391d-41f9-8251-3ef7c551a335,externalsystemid:9031,000009031,true,,"UC Stu/Graduate, Quarter",,,Johnson,Steven,M,,fse.hosting@ebsco.org,580-931-9676,,1963-10-15 00:00:00.000Z,53bf362e-c367-4056-9ba7-345c72646c4e;United States;3086 Dovetail Estates;;Durant;OK;74701;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.346Z,2022-11-30 13:45:35.346Z,,
username:9030,54a256f5-8140-4e68-91f7-c99581c48ba2,externalsystemid:9030,000009030,true,,"UC Stu/Graduate, Quarter",,,Smith,Mechelle,C,,fse.hosting@ebsco.org,801-473-5643,,1976-08-20 00:00:00.000Z,c1f5f31d-83be-49d1-9a52-f93c560d48c0;United States;196 White River Way;;Salt Lake City;UT;84116;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.372Z,2022-11-30 13:45:35.372Z,,
username:9029,d644e341-16e2-4ef2-8aaa-1d34529e8853,externalsystemid:9029,000009029,true,,"UC Stu/Graduate, Quarter",,,Byrge,Frederick,B,,fse.hosting@ebsco.org,785-229-6004,,1954-09-12 00:00:00.000Z,76f38e6a-64ed-424e-8502-ec44a37e4a19;United States;2145 Nicholas Street;;Ottawa;KS;66067;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.402Z,2022-11-30 13:45:35.402Z,,
username:9028,6cd32c66-65e1-4299-a04c-b1bd0074d789,externalsystemid:9028,000009028,true,,"UC Stu/Graduate, Quarter",,,Gray,Susanne,G,,fse.hosting@ebsco.org,415-895-0659,,1989-03-09 00:00:00.000Z,30f11787-0d3c-4d20-8e96-a1e2f52c41f1;United States;625 Locust View Drive;;San Francisco;CA;94107;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.431Z,2022-11-30 13:45:35.431Z,,
username:9027,6d1a6ca0-12c2-4ed6-8a00-7de30b8bcaaf,externalsystemid:9027,000009027,true,,"UC Stu/Graduate, Quarter",,,Smith,Mark,K,,fse.hosting@ebsco.org,248-937-6382,,1990-10-08 00:00:00.000Z,f70b164e-ec53-41e4-8842-6091fcdf545e;United States;4061 Summit Park Avenue;;Southfield;MI;48034;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.793Z,2022-11-30 13:45:35.793Z,,
username:9026,6eb56724-2db9-45e2-9a4b-1d079ce71ff0,externalsystemid:9026,000009026,true,,"UC Stu/Graduate, Quarter",,,Jones,Mitchell,S,,fse.hosting@ebsco.org,937-227-0672,,1979-08-04 00:00:00.000Z,9083d83a-c6d3-44a2-8f27-76c12e7d68f6;United States;4407 Norma Avenue;;Dayton;OH;45402;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.816Z,2022-11-30 13:45:35.816Z,,
username:9025,d42341b8-7c2f-4693-bdbf-a76a032cae75,externalsystemid:9025,000009025,true,,"UC Stu/Graduate, Quarter",,,Nolan,Michael,C,,fse.hosting@ebsco.org,812-941-2300,,1963-11-11 00:00:00.000Z,244f2c58-8789-45c2-b056-e915433524db;United States;4232 Bernardo Street;;New Albany;IN;47150;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.841Z,2022-11-30 13:45:35.841Z,,
username:9024,5ba0b529-f626-463b-9a12-e4e246ea90d2,externalsystemid:9024,000009024,true,,"UC Stu/Graduate, Quarter",,,Lucas,Anna,W,,fse.hosting@ebsco.org,510-661-0759,,1968-02-26 00:00:00.000Z,3e2ab809-798d-4df2-9292-9ba376aef069;United States;351 Clifford Street;;Fremont;CA;94538;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.865Z,2022-11-30 13:45:35.865Z,,
username:9023,8270e42c-9a99-4545-be92-b0681fd0edd8,externalsystemid:9023,000009023,true,,"UC Stu/Graduate, Quarter",,,Murphy,Michael,J,,fse.hosting@ebsco.org,973-418-5199,,1990-03-08 00:00:00.000Z,257ef67c-072d-4122-a269-c3a8b09dfc86;United States;2091 Jadewood Farms;;Elmsford;NJ;10523;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.885Z,2022-11-30 13:45:35.885Z,,
username:9022,a2fe32de-1ad2-4f26-a2ad-e0e4e83ebd0b,externalsystemid:9022,000009022,true,,"UC Stu/Graduate, Quarter",,,Grow,Bettye,R,,fse.hosting@ebsco.org,901-369-4037,,1953-01-23 00:00:00.000Z,7b537a7b-0165-48ee-ad1b-5b10e5a26dfc;United States;2722 Woodridge Lane;;Memphis;TN;38118;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.912Z,2022-11-30 13:45:35.912Z,,
username:9021,937e6bba-89e4-4c5b-a926-83570d3152a5,externalsystemid:9021,000009021,true,,"UC Stu/Graduate, Quarter",,,Adorno,Elizabeth,S,,fse.hosting@ebsco.org,732-752-8670,,1959-01-04 00:00:00.000Z,85f6ea13-e9d4-461d-96cd-c9f60b80c86a;United States;2539 Duke Lane;;Dunellen;NJ;8812;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.934Z,2022-11-30 13:45:35.934Z,,
username:9020,8285d5dc-0f8b-4386-a17a-3181d1f21a31,externalsystemid:9020,000009020,true,,"UC Stu/Graduate, Quarter",,,Decicco,Thelma,N,,fse.hosting@ebsco.org,202-482-5473,,1955-01-17 00:00:00.000Z,28039926-a5f9-4ea1-8988-9404d651fad9;United States;537 Hickory Lane;;Washington;DC;20005;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.956Z,2022-11-30 13:45:35.956Z,,
username:9019,616f280c-b0c9-4d1a-a7a6-0348d924d6cd,externalsystemid:9019,000009019,true,,"UC Stu/Graduate, Quarter",,,Sands,Blanche,M,,fse.hosting@ebsco.org,916-849-1943,,1956-06-05 00:00:00.000Z,4cf890eb-9365-4ac4-a448-ee6d429069a3;United States;4595 Woodland Terrace;;Sacramento;CA;95814;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:35.979Z,2022-11-30 13:45:35.979Z,,
username:9018,7ffded6a-ecb1-45fe-bcc3-5b82ada9b501,externalsystemid:9018,000009018,true,,"UC Stu/Graduate, Quarter",,,White,Jerry,E,,fse.hosting@ebsco.org,813-296-7827,,1968-08-24 00:00:00.000Z,c16fd50b-05e6-4e27-99b1-3fcb731f0801;United States;561 Bernardo Street;;Tampa;FL;33602;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.135Z,2022-11-30 13:45:36.135Z,,
username:9017,5e5346c2-15b7-4ad1-900f-e49606ead4ba,externalsystemid:9017,000009017,true,,"UC Stu/Graduate, Quarter",,,Marshall,Willard,D,,fse.hosting@ebsco.org,530-964-3558,,1956-10-14 00:00:00.000Z,c5f5b412-4d90-432f-9381-a9df6ff8d332;United States;2826 Maxwell Farm Road;;Mccloud;CA;96057;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.157Z,2022-11-30 13:45:36.157Z,,
username:9016,2f7f2b21-481f-42fd-93a2-c43ad0581174,externalsystemid:9016,000009016,true,,"UC Stu/Graduate, Quarter",,,Mount,Adam,Y,,fse.hosting@ebsco.org,619-934-2660,,1954-09-10 00:00:00.000Z,88d0909c-c1a4-4649-87cc-cc1402d59bef;United States;784 Ocello Street;;El Cajon;CA;92020;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.179Z,2022-11-30 13:45:36.179Z,,
username:9015,3d3f40ea-50b0-489f-b9c7-8fc39520eb1f,externalsystemid:9015,000009015,true,,"UC Stu/Graduate, Quarter",,,Ascencio,Violet,W,,fse.hosting@ebsco.org,406-248-7770,,1960-05-26 00:00:00.000Z,14ebf1e0-4041-48a0-a930-ecdebd982737;United States;2055 Richison Drive;;Billings;MT;59101;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.200Z,2022-11-30 13:45:36.200Z,,
username:9014,b77f2083-c487-4995-909f-f0649d744bf7,externalsystemid:9014,000009014,true,,"UC Stu/Graduate, Quarter",,,Harris,Christine,F,,fse.hosting@ebsco.org,650-257-4921,,1982-11-05 00:00:00.000Z,e384a78c-b615-421d-97b2-c11ce5a80860;United States;2643 Ella Street;;San Francisco;CA;94107;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.445Z,2022-11-30 13:45:36.445Z,,
username:9013,5daee409-0429-4f6b-aa87-c1e79183b58f,externalsystemid:9013,000009013,true,,"UC Stu/Graduate, Quarter",,,Brown,Sara,J,,fse.hosting@ebsco.org,412-386-7018,,1970-08-17 00:00:00.000Z,f8c54da3-1fa0-425d-9719-a5712c5adff3;United States;4531 Jacobs Street;;Pittsburgh;PA;15201;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.470Z,2022-11-30 13:45:36.470Z,,
username:9012,d15954ab-2e79-41a7-aca3-450562d9d010,externalsystemid:9012,000009012,true,,"UC Stu/Graduate, Quarter",,,Guinn,Stephanie,S,,fse.hosting@ebsco.org,786-512-6225,,1960-07-10 00:00:00.000Z,54b0f8ab-7adf-45de-bf00-d075f2d0845c;United States;30 Rinehart Road;;Fort Lauderdale;FL;33311;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.542Z,2022-11-30 13:45:36.542Z,,
username:9011,95e45060-4bb6-40fa-be16-9ecc464073fa,externalsystemid:9011,000009011,true,,"UC Stu/Graduate, Quarter",,,Curtis,Eugene,R,,fse.hosting@ebsco.org,678-373-5059,,1962-04-01 00:00:00.000Z,c6b43549-7292-40b7-a758-305e0c56f98f;United States;3553 Layman Court;;Norcross;GA;30071;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.579Z,2022-11-30 13:45:36.579Z,,
username:9010,48c8c5b8-8549-4c42-bcbd-8af2963c2802,externalsystemid:9010,000009010,true,,"UC Stu/Graduate, Quarter",,,Stewart,Chris,H,,fse.hosting@ebsco.org,513-829-2477,,1977-09-04 00:00:00.000Z,666ca5e3-d4ee-4d57-bb64-a3fa7ac82921;United States;192 Round Table Drive;;Fairfield;OH;45014;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.602Z,2022-11-30 13:45:36.602Z,,
username:901,b8040c3e-a2a2-4472-9b74-f679ac0d6d36,externalsystemid:901,00000901,true,,"UC Stu/Graduate, Quarter",,,Houston,Meghan,S,,fse.hosting@ebsco.org,478-256-5390,,1976-06-05 00:00:00.000Z,ad94135e-0547-484d-accd-a545c7bd25cf;United States;4574 Oakridge Lane;;Macon;GA;31206;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.622Z,2022-11-30 13:45:36.622Z,,
username:9009,b0fc296f-dc4b-4b2c-9828-c3286398f32a,externalsystemid:9009,000009009,true,,"UC Stu/Graduate, Quarter",,,Stringer,William,R,,fse.hosting@ebsco.org,806-633-1779,,1966-09-30 00:00:00.000Z,effc5dce-5b12-4b05-ac1e-13849a83e45c;United States;85 Charmaine Lane;;Vigo Park;TX;79088;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.642Z,2022-11-30 13:45:36.642Z,,
username:9008,84e8af6d-b338-4cbb-bb6b-67dad2253455,externalsystemid:9008,000009008,true,,"UC Stu/Graduate, Quarter",,,Meyer,Elizabeth,S,,fse.hosting@ebsco.org,808-738-7931,,1954-11-20 00:00:00.000Z,cbd68417-6356-42cd-b6dc-38427a0a6395;United States;2216 Randall Drive;;Honolulu;HI;96816;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.668Z,2022-11-30 13:45:36.668Z,,
username:9007,445f2ea5-955d-46a4-a05a-73251dc8bc1d,externalsystemid:9007,000009007,true,,"UC Stu/Graduate, Quarter",,,Gonzales,Carol,T,,fse.hosting@ebsco.org,916-943-4949,,1964-11-26 00:00:00.000Z,adddd8e0-5a59-47b9-9ff9-1627042c089f;United States;3584 Woodland Terrace;;Roseville;CA;95661;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.689Z,2022-11-30 13:45:36.689Z,,
username:9006,449e8ab2-0981-44f7-9971-ea7c1b485a69,externalsystemid:9006,000009006,true,,"UC Stu/Graduate, Quarter",,,French,Deborah,J,,fse.hosting@ebsco.org,781-925-5652,,1986-04-07 00:00:00.000Z,a77c9d28-d817-4fb4-8e22-8051bac05f5d;United States;450 Hummingbird Way;;Hingham;MA;2043;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.706Z,2022-11-30 13:45:36.706Z,,
username:9005,ca75aea3-e92a-4830-ba46-166fd66b080d,externalsystemid:9005,000009005,true,,"UC Stu/Graduate, Quarter",,,Cedeno,Bernice,R,,fse.hosting@ebsco.org,775-753-0076,,1958-11-08 00:00:00.000Z,d6ee2d53-f7d7-4b19-b7c3-bbc852c85353;United States;4092 Martha Ellen Drive;;Elko;NV;89801;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.734Z,2022-11-30 13:45:36.734Z,,
username:9004,39b1dd14-41b7-4f5b-b1d3-e4903ea2deb5,externalsystemid:9004,000009004,true,,"UC Stu/Graduate, Quarter",,,White,Anne,T,,fse.hosting@ebsco.org,817-487-0963,,1987-08-13 00:00:00.000Z,1b051847-51ee-46ca-8539-cd45ee00b419;United States;3014 Jones Street;;Burleson;TX;76028;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.886Z,2022-11-30 13:45:36.886Z,,
username:9003,58f4528f-b6a4-40b1-878c-cb7f4a9a46a1,externalsystemid:9003,000009003,true,,"UC Stu/Graduate, Quarter",,,Goldsmith,Margaret,J,,fse.hosting@ebsco.org,425-641-8161,,1958-08-25 00:00:00.000Z,a6a8181a-dbef-41df-8e2a-f149a3755219;United States;1798 Main Street;;Bellevue;WA;98007;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.915Z,2022-11-30 13:45:36.915Z,,
username:9002,2e003096-4d89-47d0-98f5-f8b6241b6119,externalsystemid:9002,000009002,true,,"UC Stu/Graduate, Quarter",,,Cline,Eduardo,S,,fse.hosting@ebsco.org,928-691-8941,,1968-01-15 00:00:00.000Z,04cb220f-218c-4d33-bbe2-36f32f58d972;United States;788 Martha Street;;Page;AZ;86040;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.937Z,2022-11-30 13:45:36.937Z,,
username:9001,c0c77999-7161-4890-ad5c-3ad5a6bc65b9,externalsystemid:9001,000009001,true,,"UC Stu/Graduate, Quarter",,,Ham,Brittany,R,,fse.hosting@ebsco.org,317-826-3951,,1981-02-28 00:00:00.000Z,64fec600-0c1d-4484-b683-b098af29e685;United States;3898 Birch Street;;Oaklandon;IN;46236;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:36.957Z,2022-11-30 13:45:36.957Z,,
username:90000,c61cc9ba-1069-4b5a-81eb-70c3ce05e281,externalsystemid:90000,0000090000,true,,"UC Stu/Graduate, Quarter",,,Chapman,Randy,C,,fse.hosting@ebsco.org,715-221-6695,,1988-01-23 00:00:00.000Z,99a672a5-58fa-4473-804d-1c431669970a;United States;2057 Benson Street;;Marshfield;WI;54449;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.141Z,2022-11-30 13:45:37.141Z,,
username:9000,c88b376a-e905-4958-a2ce-4a8bd4f46e03,externalsystemid:9000,000009000,true,,"UC Stu/Graduate, Quarter",,,Dyer,Jesse,C,,fse.hosting@ebsco.org,704-887-4490,,1984-10-08 00:00:00.000Z,0c2c1139-5291-42db-9e72-48210dfdbed3;United States;3967 Kelly Street;;Charlotte;NC;28202;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.162Z,2022-11-30 13:45:37.162Z,,
username:900,f7d304de-b696-4a57-956c-41f00b44b2a1,externalsystemid:900,00000900,true,,"UC Stu/Graduate, Quarter",,,Patton,Jackie,T,,fse.hosting@ebsco.org,610-629-3071,,1964-01-13 00:00:00.000Z,074e59f0-6b44-4001-ace8-85541777b036;United States;2444 Jody Road;;Conshohocken;PA;19428;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.189Z,2022-11-30 13:45:37.189Z,,
username:89999,a691cd65-c89a-4938-94ac-47130ac8f93c,externalsystemid:89999,0000089999,true,,"UC Stu/Graduate, Quarter",,,Buford,Jeffery,J,,fse.hosting@ebsco.org,203-326-1629,,1982-09-07 00:00:00.000Z,8ecfdafd-0187-4d5e-b5a5-11639d05a28d;United States;3744 Colony Street;;Stamford;CT;6901;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.221Z,2022-11-30 13:45:37.221Z,,
username:89998,a76df33f-b89f-4a47-8efc-aef3442f402a,externalsystemid:89998,0000089998,true,,"UC Stu/Graduate, Quarter",,,Gregson,Rhoda,R,,fse.hosting@ebsco.org,603-639-2845,,1958-06-16 00:00:00.000Z,4599b464-2b45-427f-9374-2121afe6cd6f;United States;2167 Elliott Street;;Manchester;NH;3101;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.247Z,2022-11-30 13:45:37.247Z,,
username:89997,c6b53d62-ad21-48a7-abdb-1a98f432fc5a,externalsystemid:89997,0000089997,true,,"UC Stu/Graduate, Quarter",,,Glenn,Jane,F,,fse.hosting@ebsco.org,609-759-2348,,1967-04-30 00:00:00.000Z,74b97bc2-a85a-4a5a-ad96-d9e83e33f7e6;United States;356 Watson Street;;Camden;NJ;8102;true;Home Address,001,,2025-12-01 00:00:00.000Z,2022-11-30 13:45:37.281Z,2022-11-30 13:45:37.281Z,,
